,Date,Price - USD/Ton
1000,1972-10-13,705.0
1001,1972-10-16,712.0
1002,1972-10-17,725.0
1003,1972-10-18,729.0
1004,1972-10-19,717.0
1005,1972-10-20,723.0
1006,1972-10-24,715.0
1007,1972-10-25,722.0
1008,1972-10-26,718.0
1009,1972-10-27,718.0
1010,1972-10-30,703.0
1011,1972-10-31,717.0
1012,1972-11-01,726.0
1013,1972-11-02,721.0
1014,1972-11-03,712.0
1015,1972-11-06,701.0
1016,1972-11-08,714.0
1017,1972-11-09,714.0
1018,1972-11-10,711.0
1019,1972-11-13,713.0
1020,1972-11-14,719.0
1021,1972-11-15,734.0
1022,1972-11-16,727.0
1023,1972-11-17,722.0
1024,1972-11-20,715.0
1025,1972-11-21,717.0
1026,1972-11-22,699.0
1027,1972-11-24,675.0
1028,1972-11-27,683.2
1029,1972-11-28,680.6
1030,1972-11-29,694.6
1031,1972-11-30,693.6
1032,1972-12-01,701.0
1033,1972-12-04,702.0
1034,1972-12-05,710.0
1035,1972-12-06,719.0
1036,1972-12-07,703.0
1037,1972-12-08,712.0
1038,1972-12-11,729.0
1039,1972-12-12,741.0
1040,1972-12-13,734.0
1041,1972-12-14,743.0
1042,1972-12-15,760.0
1043,1972-12-18,744.0
1044,1972-12-19,728.0
1045,1972-12-20,737.0
1046,1972-12-21,733.0
1047,1972-12-22,741.0
1048,1972-12-26,744.0
1049,1972-12-27,722.0
1050,1972-12-29,720.0
1051,1973-01-02,713.0
1052,1973-01-03,709.0
1053,1973-01-04,716.0
1054,1973-01-05,720.0
1055,1973-01-08,737.0
1056,1973-01-09,744.0
1057,1973-01-10,738.0
1058,1973-01-11,725.0
1059,1973-01-12,733.0
1060,1973-01-15,719.0
1061,1973-01-16,713.0
1062,1973-01-17,719.0
1063,1973-01-18,701.0
1064,1973-01-19,701.0
1065,1973-01-22,700.0
1066,1973-01-23,722.0
1067,1973-01-24,728.0
1068,1973-01-26,720.0
1069,1973-01-29,724.0
1070,1973-01-30,746.0
1071,1973-01-31,733.0
1072,1973-02-01,741.0
1073,1973-02-02,737.0
1074,1973-02-05,741.0
1075,1973-02-06,756.0
1076,1973-02-07,757.0
1077,1973-02-08,745.0
1078,1973-02-09,750.0
1079,1973-02-13,772.0
1080,1973-02-14,791.0
1081,1973-02-15,784.0
1082,1973-02-16,762.0
1083,1973-02-20,737.0
1084,1973-02-21,732.0
1085,1973-02-22,761.0
1086,1973-02-23,776.4
1087,1973-02-26,782.6
1088,1973-02-27,794.4
1089,1973-02-28,789.2
1090,1973-03-01,813.0
1091,1973-03-02,799.0
1092,1973-03-05,776.0
1093,1973-03-06,780.0
1094,1973-03-07,798.0
1095,1973-03-08,803.0
1096,1973-03-09,805.0
1097,1973-03-12,788.0
1098,1973-03-13,793.0
1099,1973-03-14,812.0
1100,1973-03-15,821.0
1101,1973-03-16,824.0
1102,1973-03-19,846.0
1103,1973-03-20,853.0
1104,1973-03-21,875.0
1105,1973-03-22,869.0
1106,1973-03-23,874.0
1107,1973-03-26,896.0
1108,1973-03-27,900.0
1109,1973-03-28,895.0
1110,1973-03-29,894.0
1111,1973-03-30,916.0
1112,1973-04-02,936.0
1113,1973-04-03,917.0
1114,1973-04-04,897.0
1115,1973-04-05,914.0
1116,1973-04-06,910.0
1117,1973-04-09,925.0
1118,1973-04-10,913.0
1119,1973-04-11,916.0
1120,1973-04-12,916.0
1121,1973-04-13,925.0
1122,1973-04-16,948.0
1123,1973-04-17,970.0
1124,1973-04-18,971.0
1125,1973-04-19,996.0
1126,1973-04-23,1011.0
1127,1973-04-24,1005.0
1128,1973-04-25,1016.0
1129,1973-04-26,988.6
1130,1973-04-27,994.6
1131,1973-04-30,1029.4
1132,1973-05-01,1033.0
1133,1973-05-02,1012.0
1134,1973-05-03,1034.0
1135,1973-05-04,1056.0
1136,1973-05-07,1078.0
1137,1973-05-08,1100.0
1138,1973-05-09,1122.0
1139,1973-05-10,1132.0
1140,1973-05-11,1110.0
1141,1973-05-14,1132.0
1142,1973-05-15,1154.0
1143,1973-05-16,1176.0
1144,1973-05-17,1198.0
1145,1973-05-18,1220.0
1146,1973-05-21,1242.0
1147,1973-05-22,1264.0
1148,1973-05-23,1286.0
1149,1973-05-24,1265.0
1150,1973-05-25,1243.0
1151,1973-05-29,1220.0
1152,1973-05-30,1243.0
1153,1973-05-31,1225.0
1154,1973-06-01,1247.0
1155,1973-06-04,1291.0
1156,1973-06-05,1268.0
1157,1973-06-06,1226.0
1158,1973-06-07,1192.0
1159,1973-06-08,1236.0
1160,1973-06-11,1246.0
1161,1973-06-12,1286.0
1162,1973-06-13,1312.0
1163,1973-06-14,1356.0
1164,1973-06-15,1369.0
1165,1973-06-18,1413.0
1166,1973-06-19,1414.0
1167,1973-06-20,1430.0
1168,1973-06-21,1459.0
1169,1973-06-22,1483.0
1170,1973-06-25,1447.0
1171,1973-06-26,1416.4
1172,1973-06-27,1439.0
1173,1973-06-28,1413.6
1174,1973-06-29,1442.2
1175,1973-07-02,1478.0
1176,1973-07-03,1496.0
1177,1973-07-05,1536.0
1178,1973-07-06,1569.0
1179,1973-07-09,1551.0
1180,1973-07-10,1583.0
1181,1973-07-11,1609.0
1182,1973-07-12,1653.0
1183,1973-07-13,1609.0
1184,1973-07-16,1653.0
1185,1973-07-17,1698.0
1186,1973-07-18,1742.0
1187,1973-07-19,1739.0
1188,1973-07-20,1784.0
1189,1973-07-23,1828.0
1190,1973-07-24,1872.0
1191,1973-07-25,1878.0
1192,1973-07-26,1834.0
1193,1973-07-27,1790.0
1194,1973-07-30,1746.0
1195,1973-07-31,1790.0
1196,1973-08-01,1832.0
1197,1973-08-02,1788.0
1198,1973-08-03,1744.0
1199,1973-08-06,1758.0
1200,1973-08-07,1731.0
1201,1973-08-08,1687.0
1202,1973-08-09,1642.0
1203,1973-08-10,1598.0
1204,1973-08-13,1554.0
1205,1973-08-14,1510.0
1206,1973-08-15,1466.0
1207,1973-08-16,1422.0
1208,1973-08-17,1466.0
1209,1973-08-20,1495.0
1210,1973-08-21,1451.0
1211,1973-08-22,1414.0
1212,1973-08-23,1461.0
1213,1973-08-24,1404.0
1214,1973-08-27,1398.0
1215,1973-08-28,1336.2
1216,1973-08-29,1298.6
1217,1973-08-30,1278.0
1218,1973-08-31,1285.6
1219,1973-09-04,1235.0
1220,1973-09-05,1214.0
1221,1973-09-06,1258.0
1222,1973-09-07,1302.0
1223,1973-09-10,1346.0
1224,1973-09-11,1306.0
1225,1973-09-12,1334.0
1226,1973-09-13,1378.0
1227,1973-09-14,1422.0
1228,1973-09-17,1466.0
1229,1973-09-18,1485.0
1230,1973-09-19,1446.0
1231,1973-09-20,1490.0
1232,1973-09-21,1505.0
1233,1973-09-24,1549.0
1234,1973-09-25,1550.0
1235,1973-09-26,1583.0
1236,1973-09-27,1539.0
1237,1973-09-28,1495.0
1238,1973-10-01,1451.0
1239,1973-10-02,1456.0
1240,1973-10-03,1452.0
1241,1973-10-04,1408.0
1242,1973-10-05,1446.0
1243,1973-10-09,1490.0
1244,1973-10-10,1448.0
1245,1973-10-11,1407.0
1246,1973-10-12,1359.0
1247,1973-10-15,1328.0
1248,1973-10-16,1372.0
1249,1973-10-17,1367.0
1250,1973-10-18,1387.0
1251,1973-10-19,1402.0
1252,1973-10-23,1369.0
1253,1973-10-24,1380.0
1254,1973-10-25,1366.0
1255,1973-10-26,1327.0
1256,1973-10-29,1294.0
1257,1973-10-30,1294.0
1258,1973-10-31,1314.0
1259,1973-11-01,1270.0
1260,1973-11-02,1281.0
1261,1973-11-05,1314.0
1262,1973-11-07,1321.0
1263,1973-11-08,1365.0
1264,1973-11-09,1364.0
1265,1973-11-12,1358.0
1266,1973-11-13,1359.0
1267,1973-11-14,1315.0
1268,1973-11-15,1305.0
1269,1973-11-16,1335.0
1270,1973-11-19,1334.0
1271,1973-11-20,1296.0
1272,1973-11-21,1282.0
1273,1973-11-23,1219.0
1274,1973-11-26,1199.0
1275,1973-11-27,1192.2
1276,1973-11-28,1192.6
1277,1973-11-29,1164.0
1278,1973-11-30,1122.2
1279,1973-12-03,1084.0
1280,1973-12-04,1116.0
1281,1973-12-05,1155.0
1282,1973-12-06,1179.0
1283,1973-12-07,1195.0
1284,1973-12-10,1185.0
1285,1973-12-11,1175.0
1286,1973-12-12,1186.0
1287,1973-12-13,1151.0
1288,1973-12-14,1140.0
1289,1973-12-17,1175.0
1290,1973-12-18,1166.0
1291,1973-12-19,1208.0
1292,1973-12-20,1211.0
1293,1973-12-21,1213.0
1294,1973-12-26,1241.0
1295,1973-12-27,1274.0
1296,1973-12-28,1240.0
1297,1973-12-31,1237.0
1298,1974-01-02,1281.0
1299,1974-01-03,1259.0
1300,1974-01-04,1215.0
1301,1974-01-07,1251.0
1302,1974-01-08,1207.0
1303,1974-01-09,1163.0
1304,1974-01-10,1138.0
1305,1974-01-11,1140.0
1306,1974-01-14,1171.0
1307,1974-01-15,1149.0
1308,1974-01-16,1178.0
1309,1974-01-17,1173.0
1310,1974-01-18,1174.0
1311,1974-01-21,1198.0
1312,1974-01-22,1157.0
1313,1974-01-23,1146.0
1314,1974-01-24,1188.0
1315,1974-01-25,1224.0
1316,1974-01-28,1198.0
1317,1974-01-29,1166.0
1318,1974-01-30,1177.0
1319,1974-01-31,1202.0
1320,1974-02-01,1241.0
1321,1974-02-04,1285.0
1322,1974-02-05,1302.0
1323,1974-02-06,1264.0
1324,1974-02-07,1291.0
1325,1974-02-08,1332.0
1326,1974-02-11,1376.0
1327,1974-02-13,1379.0
1328,1974-02-14,1411.0
1329,1974-02-15,1455.0
1330,1974-02-19,1448.0
1331,1974-02-20,1508.0
1332,1974-02-21,1572.0
1333,1974-02-22,1598.0
1334,1974-02-25,1576.0
1335,1974-02-26,1487.8
1336,1974-02-27,1412.4
1337,1974-02-28,1367.6
1338,1974-03-01,1334.0
1339,1974-03-04,1311.0
1340,1974-03-05,1278.0
1341,1974-03-06,1322.0
1342,1974-03-07,1366.0
1343,1974-03-08,1405.0
1344,1974-03-11,1444.0
1345,1974-03-12,1488.0
1346,1974-03-13,1532.0
1347,1974-03-14,1532.0
1348,1974-03-15,1576.0
1349,1974-03-18,1620.0
1350,1974-03-19,1664.0
1351,1974-03-20,1684.0
1352,1974-03-21,1728.0
1353,1974-03-22,1773.0
1354,1974-03-25,1817.0
1355,1974-03-26,1822.0
1356,1974-03-27,1866.0
1357,1974-03-28,1910.0
1358,1974-03-29,1954.0
1359,1974-04-01,1998.0
1360,1974-04-02,2028.0
1361,1974-04-03,1984.0
1362,1974-04-04,1940.0
1363,1974-04-05,1925.0
1364,1974-04-08,1881.0
1365,1974-04-09,1925.0
1366,1974-04-10,1969.0
1367,1974-04-11,2013.0
1368,1974-04-15,2057.0
1369,1974-04-16,2017.0
1370,1974-04-17,2061.0
1371,1974-04-18,2094.0
1372,1974-04-19,2089.0
1373,1974-04-22,2057.0
1374,1974-04-23,2049.0
1375,1974-04-24,2008.0
1376,1974-04-25,2014.8
1377,1974-04-26,2065.4
1378,1974-04-29,2138.8
1379,1974-04-30,2132.6
1380,1974-05-01,2161.0
1381,1974-05-02,2249.0
1382,1974-05-03,2304.0
1383,1974-05-06,2216.0
1384,1974-05-07,2175.0
1385,1974-05-08,2241.0
1386,1974-05-09,2153.0
1387,1974-05-10,2065.0
1388,1974-05-13,2014.0
1389,1974-05-14,2001.0
1390,1974-05-15,1913.0
1391,1974-05-16,1835.0
1392,1974-05-17,1890.0
1393,1974-05-20,1825.0
1394,1974-05-21,1773.0
1395,1974-05-22,1734.0
1396,1974-05-23,1775.0
1397,1974-05-24,1739.0
1398,1974-05-28,1678.0
1399,1974-05-29,1745.0
1400,1974-05-30,1749.0
1401,1974-05-31,1680.0
1402,1974-06-03,1660.0
1403,1974-06-04,1705.0
1404,1974-06-05,1642.0
1405,1974-06-06,1668.0
1406,1974-06-07,1737.0
1407,1974-06-10,1738.0
1408,1974-06-11,1726.0
1409,1974-06-12,1771.0
1410,1974-06-13,1748.0
1411,1974-06-14,1776.0
1412,1974-06-17,1825.0
1413,1974-06-18,1823.0
1414,1974-06-19,1759.0
1415,1974-06-20,1825.0
1416,1974-06-21,1918.0
1417,1974-06-24,1852.0
1418,1974-06-25,1873.6
1419,1974-06-26,1886.8
1420,1974-06-27,1805.2
1421,1974-06-28,1749.2
1422,1974-07-01,1735.0
1423,1974-07-02,1695.0
1424,1974-07-03,1620.0
1425,1974-07-05,1602.0
1426,1974-07-08,1601.0
1427,1974-07-09,1617.0
1428,1974-07-10,1599.0
1429,1974-07-11,1619.0
1430,1974-07-12,1684.0
1431,1974-07-15,1759.0
1432,1974-07-16,1767.0
1433,1974-07-17,1809.0
1434,1974-07-18,1846.0
1435,1974-07-19,1846.0
1436,1974-07-22,1885.0
1437,1974-07-23,1797.0
1438,1974-07-24,1806.0
1439,1974-07-25,1799.0
1440,1974-07-26,1768.0
1441,1974-07-29,1856.0
1442,1974-07-30,1835.0
1443,1974-07-31,1870.0
1444,1974-08-01,1881.0
1445,1974-08-02,1821.0
1446,1974-08-05,1747.0
1447,1974-08-06,1765.0
1448,1974-08-07,1810.0
1449,1974-08-08,1764.0
1450,1974-08-09,1761.0
1451,1974-08-12,1714.0
1452,1974-08-13,1802.0
1453,1974-08-14,1763.0
1454,1974-08-15,1763.0
1455,1974-08-16,1835.0
1456,1974-08-19,1821.0
1457,1974-08-20,1786.0
1458,1974-08-21,1834.0
1459,1974-08-22,1868.0
1460,1974-08-23,1874.0
1461,1974-08-26,1886.0
1462,1974-08-27,1872.2
1463,1974-08-28,1802.0
1464,1974-08-29,1790.6
1465,1974-08-30,1737.6
1466,1974-09-03,1756.0
1467,1974-09-04,1768.0
1468,1974-09-05,1753.0
1469,1974-09-06,1781.0
1470,1974-09-09,1831.0
1471,1974-09-10,1787.0
1472,1974-09-11,1786.0
1473,1974-09-12,1725.0
1474,1974-09-13,1670.0
1475,1974-09-16,1619.0
1476,1974-09-17,1590.0
1477,1974-09-18,1618.0
1478,1974-09-19,1642.0
1479,1974-09-20,1645.0
1480,1974-09-23,1676.0
1481,1974-09-24,1694.0
1482,1974-09-25,1670.0
1483,1974-09-26,1711.0
1484,1974-09-27,1700.0
1485,1974-09-30,1727.0
1486,1974-10-01,1747.0
1487,1974-10-02,1824.0
1488,1974-10-03,1894.0
1489,1974-10-04,1867.0
1490,1974-10-07,1810.0
1491,1974-10-08,1830.0
1492,1974-10-09,1889.0
1493,1974-10-10,1905.0
1494,1974-10-11,1885.0
1495,1974-10-15,1965.0
1496,1974-10-16,1900.0
1497,1974-10-17,1856.0
1498,1974-10-18,1914.0
1499,1974-10-21,1960.0
1500,1974-10-22,1980.0
1501,1974-10-23,1937.0
1502,1974-10-24,1933.0
1503,1974-10-25,1902.0
1504,1974-10-28,1926.0
1505,1974-10-29,1890.0
1506,1974-10-30,1847.0
1507,1974-10-31,1916.0
1508,1974-11-01,1875.0
1509,1974-11-04,1898.0
1510,1974-11-06,1963.0
1511,1974-11-07,1955.0
1512,1974-11-08,1981.0
1513,1974-11-12,1917.0
1514,1974-11-13,1874.0
1515,1974-11-14,1786.0
1516,1974-11-15,1766.0
1517,1974-11-18,1752.0
1518,1974-11-19,1799.0
1519,1974-11-20,1797.0
1520,1974-11-21,1712.0
1521,1974-11-22,1658.0
1522,1974-11-25,1608.0
1523,1974-11-26,1655.6
1524,1974-11-27,1601.8
1525,1974-11-29,1532.4
1526,1974-12-02,1465.0
1527,1974-12-03,1512.0
1528,1974-12-04,1454.0
1529,1974-12-05,1440.0
1530,1974-12-06,1429.0
1531,1974-12-09,1420.0
1532,1974-12-10,1476.0
1533,1974-12-11,1425.0
1534,1974-12-12,1435.0
1535,1974-12-13,1476.0
1536,1974-12-16,1507.0
1537,1974-12-17,1447.0
1538,1974-12-18,1465.0
1539,1974-12-19,1448.0
1540,1974-12-20,1455.0
1541,1974-12-23,1478.0
1542,1974-12-24,1493.0
1543,1974-12-26,1489.0
1544,1974-12-27,1501.0
1545,1974-12-30,1413.0
1546,1974-12-31,1381.0
1547,1975-01-02,1377.0
1548,1975-01-03,1407.0
1549,1975-01-06,1429.0
1550,1975-01-07,1447.0
1551,1975-01-08,1409.0
1552,1975-01-09,1497.0
1553,1975-01-10,1585.0
1554,1975-01-13,1533.0
1555,1975-01-14,1585.0
1556,1975-01-15,1596.0
1557,1975-01-16,1580.0
1558,1975-01-17,1491.0
1559,1975-01-20,1455.0
1560,1975-01-21,1466.0
1561,1975-01-22,1484.0
1562,1975-01-23,1572.0
1563,1975-01-24,1587.0
1564,1975-01-27,1657.0
1565,1975-01-28,1631.0
1566,1975-01-29,1603.0
1567,1975-01-30,1590.0
1568,1975-01-31,1595.0
1569,1975-02-03,1553.0
1570,1975-02-04,1581.0
1571,1975-02-05,1565.0
1572,1975-02-06,1614.0
1573,1975-02-07,1570.0
1574,1975-02-10,1592.0
1575,1975-02-11,1601.0
1576,1975-02-13,1607.0
1577,1975-02-14,1621.0
1578,1975-02-18,1574.0
1579,1975-02-19,1555.0
1580,1975-02-20,1584.0
1581,1975-02-21,1602.0
1582,1975-02-24,1587.0
1583,1975-02-25,1495.4
1584,1975-02-26,1482.8
1585,1975-02-27,1498.8
1586,1975-02-28,1439.2
1587,1975-03-03,1360.0
1588,1975-03-04,1381.0
1589,1975-03-05,1394.0
1590,1975-03-06,1410.0
1591,1975-03-07,1394.0
1592,1975-03-10,1391.0
1593,1975-03-11,1452.0
1594,1975-03-12,1431.0
1595,1975-03-13,1407.0
1596,1975-03-14,1379.0
1597,1975-03-17,1387.0
1598,1975-03-18,1361.0
1599,1975-03-19,1358.0
1600,1975-03-20,1387.0
1601,1975-03-21,1372.0
1602,1975-03-24,1397.0
1603,1975-03-25,1383.0
1604,1975-03-26,1357.0
1605,1975-03-27,1348.0
1606,1975-03-31,1323.0
1607,1975-04-01,1353.0
1608,1975-04-02,1376.0
1609,1975-04-03,1361.0
1610,1975-04-04,1377.0
1611,1975-04-07,1386.0
1612,1975-04-08,1342.0
1613,1975-04-09,1323.0
1614,1975-04-10,1305.0
1615,1975-04-11,1281.0
1616,1975-04-14,1271.0
1617,1975-04-15,1282.0
1618,1975-04-16,1284.0
1619,1975-04-17,1249.0
1620,1975-04-18,1231.0
1621,1975-04-21,1187.0
1622,1975-04-22,1199.0
1623,1975-04-23,1208.0
1624,1975-04-24,1183.0
1625,1975-04-25,1134.8
1626,1975-04-28,1097.6
1627,1975-04-29,1089.4
1628,1975-04-30,1043.4
1629,1975-05-01,1034.0
1630,1975-05-02,1032.0
1631,1975-05-05,992.0
1632,1975-05-06,1012.0
1633,1975-05-07,1025.0
1634,1975-05-08,1014.0
1635,1975-05-09,1047.0
1636,1975-05-12,1006.0
1637,1975-05-13,1028.0
1638,1975-05-14,1035.0
1639,1975-05-15,1027.0
1640,1975-05-16,1057.0
1641,1975-05-19,1070.0
1642,1975-05-20,1056.0
1643,1975-05-21,1047.0
1644,1975-05-22,1091.0
1645,1975-05-23,1107.0
1646,1975-05-27,1089.0
1647,1975-05-28,1067.0
1648,1975-05-29,1070.0
1649,1975-05-30,1054.0
1650,1975-06-02,1014.0
1651,1975-06-03,1014.0
1652,1975-06-04,1021.0
1653,1975-06-05,1034.0
1654,1975-06-06,1044.0
1655,1975-06-09,1064.0
1656,1975-06-10,1046.0
1657,1975-06-11,1026.0
1658,1975-06-12,1014.0
1659,1975-06-13,993.0
1660,1975-06-16,980.0
1661,1975-06-17,993.0
1662,1975-06-18,984.0
1663,1975-06-19,1012.0
1664,1975-06-20,1006.0
1665,1975-06-23,1019.0
1666,1975-06-24,1051.0
1667,1975-06-25,1013.2
1668,1975-06-26,991.0
1669,1975-06-27,978.8
1670,1975-06-30,999.2
1671,1975-07-01,963.0
1672,1975-07-02,1008.0
1673,1975-07-03,1005.0
1674,1975-07-07,1049.0
1675,1975-07-08,1093.0
1676,1975-07-09,1079.0
1677,1975-07-10,1123.0
1678,1975-07-11,1167.0
1679,1975-07-14,1211.0
1680,1975-07-15,1167.0
1681,1975-07-16,1211.0
1682,1975-07-17,1218.0
1683,1975-07-18,1241.0
1684,1975-07-21,1285.0
1685,1975-07-22,1329.0
1686,1975-07-23,1297.0
1687,1975-07-24,1342.0
1688,1975-07-25,1371.0
1689,1975-07-28,1327.0
1690,1975-07-29,1283.0
1691,1975-07-30,1287.0
1692,1975-07-31,1246.0
1693,1975-08-01,1232.0
1694,1975-08-04,1260.0
1695,1975-08-05,1229.0
1696,1975-08-06,1247.0
1697,1975-08-07,1264.0
1698,1975-08-08,1286.0
1699,1975-08-11,1293.0
1700,1975-08-12,1301.0
1701,1975-08-13,1345.0
1702,1975-08-14,1376.0
1703,1975-08-15,1349.0
1704,1975-08-18,1385.0
1705,1975-08-19,1342.0
1706,1975-08-20,1297.0
1707,1975-08-21,1217.0
1708,1975-08-22,1211.0
1709,1975-08-25,1236.0
1710,1975-08-26,1194.0
1711,1975-08-27,1199.0
1712,1975-08-28,1184.0
1713,1975-08-29,1162.0
1714,1975-09-02,1142.0
1715,1975-09-03,1186.0
1716,1975-09-04,1177.0
1717,1975-09-05,1164.0
1718,1975-09-08,1179.0
1719,1975-09-09,1162.0
1720,1975-09-10,1187.0
1721,1975-09-11,1229.0
1722,1975-09-12,1196.0
1723,1975-09-15,1199.0
1724,1975-09-16,1186.0
1725,1975-09-17,1157.0
1726,1975-09-18,1161.0
1727,1975-09-19,1162.0
1728,1975-09-22,1206.0
1729,1975-09-23,1229.0
1730,1975-09-24,1220.0
1731,1975-09-25,1245.0
1732,1975-09-26,1225.0
1733,1975-09-29,1246.0
1734,1975-09-30,1232.0
1735,1975-10-01,1237.0
1736,1975-10-02,1216.0
1737,1975-10-03,1190.0
1738,1975-10-06,1216.0
1739,1975-10-07,1229.0
1740,1975-10-08,1246.0
1741,1975-10-09,1267.0
1742,1975-10-10,1296.0
1743,1975-10-14,1308.0
1744,1975-10-15,1334.0
1745,1975-10-16,1346.0
1746,1975-10-17,1312.0
1747,1975-10-20,1338.0
1748,1975-10-21,1334.0
1749,1975-10-22,1347.0
1750,1975-10-23,1347.0
1751,1975-10-24,1348.0
1752,1975-10-27,1359.0
1753,1975-10-28,1347.0
1754,1975-10-29,1357.0
1755,1975-10-30,1351.0
1756,1975-10-31,1382.0
1757,1975-11-03,1404.0
1758,1975-11-05,1385.0
1759,1975-11-06,1340.0
1760,1975-11-07,1314.0
1761,1975-11-10,1276.0
1762,1975-11-12,1275.0
1763,1975-11-13,1283.0
1764,1975-11-14,1270.0
1765,1975-11-17,1264.0
1766,1975-11-18,1262.0
1767,1975-11-19,1274.0
1768,1975-11-20,1270.0
1769,1975-11-21,1316.0
1770,1975-11-24,1288.0
1771,1975-11-25,1258.0
1772,1975-11-26,1241.0
1773,1975-11-28,1235.4
1774,1975-12-01,1209.0
1775,1975-12-02,1232.0
1776,1975-12-03,1256.0
1777,1975-12-04,1254.0
1778,1975-12-05,1281.0
1779,1975-12-08,1318.0
1780,1975-12-09,1312.0
1781,1975-12-10,1333.0
1782,1975-12-11,1362.0
1783,1975-12-12,1367.0
1784,1975-12-15,1343.0
1785,1975-12-16,1383.0
1786,1975-12-17,1408.0
1787,1975-12-18,1415.0
1788,1975-12-19,1414.0
1789,1975-12-22,1440.0
1790,1975-12-23,1396.0
1791,1975-12-24,1372.0
1792,1975-12-29,1393.0
1793,1975-12-30,1411.0
1794,1975-12-31,1450.0
1795,1976-01-02,1472.0
1796,1976-01-05,1458.0
1797,1976-01-06,1458.0
1798,1976-01-07,1487.0
1799,1976-01-08,1443.0
1800,1976-01-09,1436.0
1801,1976-01-12,1420.0
1802,1976-01-13,1408.0
1803,1976-01-14,1426.0
1804,1976-01-15,1444.0
1805,1976-01-16,1414.0
1806,1976-01-19,1393.0
1807,1976-01-20,1403.0
1808,1976-01-21,1406.0
1809,1976-01-22,1378.0
1810,1976-01-23,1397.0
1811,1976-01-26,1441.0
1812,1976-01-27,1485.0
1813,1976-01-28,1529.0
1814,1976-01-29,1556.0
1815,1976-01-30,1549.0
1816,1976-02-02,1579.0
1817,1976-02-03,1544.0
1818,1976-02-04,1554.0
1819,1976-02-05,1510.0
1820,1976-02-06,1505.0
1821,1976-02-09,1515.0
1822,1976-02-10,1497.0
1823,1976-02-11,1477.0
1824,1976-02-13,1497.0
1825,1976-02-17,1476.0
1826,1976-02-18,1520.0
1827,1976-02-19,1560.0
1828,1976-02-20,1545.0
1829,1976-02-23,1526.0
1830,1976-02-24,1528.8
1831,1976-02-25,1458.8
1832,1976-02-26,1437.6
1833,1976-02-27,1434.0
1834,1976-03-01,1415.0
1835,1976-03-02,1430.0
1836,1976-03-03,1470.0
1837,1976-03-04,1450.0
1838,1976-03-05,1446.0
1839,1976-03-08,1450.0
1840,1976-03-09,1433.0
1841,1976-03-10,1424.0
1842,1976-03-11,1429.0
1843,1976-03-12,1426.0
1844,1976-03-15,1423.0
1845,1976-03-16,1430.0
1846,1976-03-17,1443.0
1847,1976-03-18,1442.0
1848,1976-03-19,1467.0
1849,1976-03-22,1497.0
1850,1976-03-23,1509.0
1851,1976-03-24,1505.0
1852,1976-03-25,1512.0
1853,1976-03-26,1538.0
1854,1976-03-29,1527.0
1855,1976-03-30,1538.0
1856,1976-03-31,1541.0
1857,1976-04-01,1552.0
1858,1976-04-02,1547.0
1859,1976-04-05,1585.0
1860,1976-04-06,1626.0
1861,1976-04-07,1605.0
1862,1976-04-08,1626.0
1863,1976-04-09,1636.0
1864,1976-04-12,1680.0
1865,1976-04-13,1724.0
1866,1976-04-14,1748.0
1867,1976-04-15,1792.0
1868,1976-04-19,1836.0
1869,1976-04-20,1880.0
1870,1976-04-21,1836.0
1871,1976-04-22,1878.0
1872,1976-04-23,1964.0
1873,1976-04-26,1986.0
1874,1976-04-27,1888.2
1875,1976-04-28,1833.0
1876,1976-04-29,1795.0
1877,1976-04-30,1766.0
1878,1976-05-03,1745.0
1879,1976-05-04,1789.0
1880,1976-05-05,1810.0
1881,1976-05-06,1854.0
1882,1976-05-07,1898.0
1883,1976-05-10,1883.0
1884,1976-05-11,1830.0
1885,1976-05-12,1889.0
1886,1976-05-13,1852.0
1887,1976-05-14,1821.0
1888,1976-05-17,1819.0
1889,1976-05-18,1775.0
1890,1976-05-19,1806.0
1891,1976-05-20,1894.0
1892,1976-05-21,1960.0
1893,1976-05-24,1922.0
1894,1976-05-25,1984.0
1895,1976-05-26,2046.0
1896,1976-05-27,2013.0
1897,1976-05-28,2034.0
1898,1976-06-01,2103.0
1899,1976-06-02,2087.0
1900,1976-06-03,2070.0
1901,1976-06-04,2012.0
1902,1976-06-07,2045.0
1903,1976-06-08,2094.0
1904,1976-06-09,2183.0
1905,1976-06-10,2158.0
1906,1976-06-11,2144.0
1907,1976-06-14,2138.0
1908,1976-06-15,2109.0
1909,1976-06-16,2136.0
1910,1976-06-17,2099.0
1911,1976-06-18,2105.0
1912,1976-06-21,2138.0
1913,1976-06-22,2190.0
1914,1976-06-23,2178.0
1915,1976-06-24,2156.0
1916,1976-06-25,2156.6
1917,1976-06-28,2059.8
1918,1976-06-29,2041.6
1919,1976-06-30,2063.0
1920,1976-07-01,2087.0
1921,1976-07-02,2123.0
1922,1976-07-06,2198.0
1923,1976-07-07,2176.0
1924,1976-07-08,2155.0
1925,1976-07-09,2094.0
1926,1976-07-12,2006.0
1927,1976-07-13,1954.0
1928,1976-07-14,2043.0
1929,1976-07-15,2023.0
1930,1976-07-16,2010.0
1931,1976-07-19,1921.0
1932,1976-07-20,1959.0
1933,1976-07-21,1951.0
1934,1976-07-22,1876.0
1935,1976-07-23,1941.0
1936,1976-07-26,1932.0
1937,1976-07-27,2012.0
1938,1976-07-28,2049.0
1939,1976-07-29,2028.0
1940,1976-07-30,1990.0
