Date,Settle
2016-06-06,2.914
2016-06-07,2.963
2016-06-08,2.964
2016-06-09,2.99
2016-06-10,2.977
2016-06-13,2.978
2016-06-14,2.961
2016-06-15,2.94
2016-06-16,2.942
2016-06-17,2.948
2016-06-20,2.992
2016-06-21,2.997
2016-06-22,2.979
2016-06-23,2.991
2016-06-24,2.984
2016-06-27,2.979
2016-06-28,3.029
2016-06-29,3.042
2016-06-30,3.084
2016-07-01,3.123
2016-07-05,3.082
2016-07-06,3.12
2016-07-07,3.113
2016-07-08,3.121
2016-07-11,3.103
2016-07-12,3.098
2016-07-13,3.096
2016-07-14,3.101
2016-07-15,3.094
2016-07-18,3.067
2016-07-19,3.046
2016-07-20,3.003
2016-07-21,3.018
2016-07-22,3.039
2016-07-25,3.058
2016-07-26,3.05
2016-07-27,3.04
2016-07-28,3.084
2016-07-29,3.104
2016-08-01,3.073
2016-08-02,3.074
2016-08-03,3.111
2016-08-04,3.111
2016-08-05,3.086
2016-08-08,3.075
2016-08-09,3.016
2016-08-10,2.993
2016-08-11,2.985
2016-08-12,2.975
2016-08-15,2.978
2016-08-16,2.996
2016-08-17,2.985
2016-08-18,2.995
2016-08-19,2.959
2016-08-22,2.961
2016-08-23,2.992
2016-08-24,3.032
2016-08-25,3.035
2016-08-26,3.044
2016-08-29,3.056
2016-08-30,3.015
2016-08-31,3.038
2016-09-01,3.004
2016-09-02,2.999
2016-09-06,2.988
2016-09-07,2.976
2016-09-08,3.016
2016-09-09,3.018
2016-09-12,3.042
2016-09-13,3.05
2016-09-14,3.047
2016-09-15,3.062
2016-09-16,3.076
2016-09-19,3.083
2016-09-20,3.096
2016-09-21,3.118
2016-09-22,3.086
2016-09-23,3.039
2016-09-26,3.057
2016-09-27,3.052
2016-09-28,3.037
2016-09-29,3.041
2016-09-30,3.028
2016-10-03,3.062
2016-10-04,3.059
2016-10-05,3.126
2016-10-06,3.144
2016-10-07,3.201
2016-10-10,3.233
2016-10-11,3.223
2016-10-12,3.234
2016-10-13,3.307
2016-10-14,3.311
2016-10-17,3.314
2016-10-18,3.342
2016-10-19,3.321
2016-10-20,3.326
2016-10-21,3.289
2016-10-24,3.282
2016-10-25,3.179
2016-10-26,3.052
2016-10-27,3.115
2016-10-28,3.193
2016-10-31,3.172
2016-11-01,3.107
2016-11-02,3.03
2016-11-03,3.028
2016-11-04,3.031
2016-11-07,3.082
2016-11-08,2.973
2016-11-09,2.986
2016-11-10,2.966
2016-11-11,3.009
2016-11-14,3.062
2016-11-15,3.046
2016-11-16,3.062
2016-11-17,3.056
2016-11-18,3.101
2016-11-21,3.164
2016-11-22,3.154
2016-11-23,3.217
2016-11-25,3.267
2016-11-28,3.322
2016-11-29,3.451
2016-11-30,3.436
2016-12-01,3.498
2016-12-02,3.487
2016-12-05,3.583
2016-12-06,3.553
2016-12-07,3.532
2016-12-08,3.567
2016-12-09,3.576
2016-12-12,3.523
2016-12-13,3.52
2016-12-14,3.575
2016-12-15,3.548
2016-12-16,3.536
2016-12-19,3.569
2016-12-20,3.429
2016-12-21,3.556
2016-12-22,3.569
2016-12-23,3.621
2016-12-27,3.675
2016-12-28,3.742
2016-12-29,3.801
2016-12-30,3.78
2017-01-03,3.568
2017-01-04,3.504
2017-01-05,3.521
2017-01-06,3.572
2017-01-09,3.459
2017-01-10,3.586
2017-01-11,3.553
2017-01-12,3.675
2017-01-13,3.705
2017-01-17,3.724
2017-01-18,3.643
2017-01-19,3.69
2017-01-20,3.563
2017-01-23,3.609
2017-01-24,3.647
2017-01-25,3.692
2017-01-26,3.713
2017-01-27,3.697
2017-01-30,3.59
2017-01-31,3.519
2017-02-01,3.564
2017-02-02,3.623
2017-02-03,3.517
2017-02-06,3.542
2017-02-07,3.608
2017-02-08,3.621
2017-02-09,3.632
2017-02-10,3.582
2017-02-13,3.525
2017-02-14,3.493
2017-02-15,3.487
2017-02-16,3.441
2017-02-17,3.415
2017-02-21,3.252
2017-02-22,3.24
2017-02-23,3.241
2017-02-24,3.272
2017-02-27,3.143
2017-02-28,3.225
2017-03-01,3.302
2017-03-02,3.32
2017-03-03,3.321
2017-03-06,3.329
2017-03-07,3.302
2017-03-08,3.318
2017-03-09,3.361
2017-03-10,3.37
2017-03-13,3.378
2017-03-14,3.29
2017-03-15,3.313
2017-03-16,3.28
2017-03-17,3.307
2017-03-20,3.359
2017-03-21,3.398
2017-03-22,3.36
2017-03-23,3.405
2017-03-24,3.424
2017-03-27,3.414
2017-03-28,3.442
2017-03-29,3.472
2017-03-30,2.897
2017-03-31,2.878
2017-04-03,2.885
2017-04-04,2.939
2017-04-05,2.933
2017-04-06,2.931
2017-04-07,2.903
2017-04-10,2.908
2017-04-11,2.915
2017-04-12,2.927
2017-04-13,2.952
2017-04-17,2.951
2017-04-18,2.954
2017-04-19,2.957
2017-04-20,2.973
2017-04-21,2.965
2017-04-24,2.956
2017-04-25,2.959
2017-04-26,2.987
2017-04-27,2.902
2017-04-28,2.905
2017-05-01,2.87
2017-05-02,2.861
2017-05-03,2.876
2017-05-04,2.863
2017-05-05,2.887
2017-05-08,2.859
2017-05-09,2.877
2017-05-10,2.888
2017-05-11,2.906
2017-05-12,2.91
2017-05-15,2.898
2017-05-16,2.869
2017-05-17,2.871
2017-05-18,2.875
2017-05-19,2.883
2017-05-22,2.901
2017-05-23,2.883
2017-05-24,2.875
2017-05-25,2.88
2017-05-26,2.89
2017-05-30,2.885
2017-05-31,2.868
2017-06-01,2.863
2017-06-02,2.87
2017-06-05,2.86
2017-06-06,2.875
2017-06-07,2.88
2017-06-08,2.89
2017-06-09,2.897
2017-06-12,2.901
2017-06-13,2.881
2017-06-14,2.857
2017-06-15,2.89
2017-06-16,2.876
2017-06-19,2.812
2017-06-20,2.827
2017-06-21,2.838
2017-06-22,2.834
2017-06-23,2.847
2017-06-26,2.864
2017-06-27,2.861
2017-06-28,2.859
2017-06-29,2.867
2017-06-30,2.87
2017-07-03,2.848
2017-07-05,2.8
2017-07-06,2.812
2017-07-07,2.812
2017-07-10,2.838
2017-07-11,2.89
2017-07-12,2.871
2017-07-13,2.883
2017-07-14,2.895
2017-07-17,2.898
2017-07-18,2.915
2017-07-19,2.911
2017-07-20,2.915
2017-07-21,2.895
2017-07-24,2.844
2017-07-25,2.857
2017-07-26,2.852
2017-07-27,2.866
2017-07-28,2.876
2017-07-31,2.826
2017-08-01,2.833
2017-08-02,2.857
2017-08-03,2.868
2017-08-04,2.861
2017-08-07,2.872
2017-08-08,2.887
2017-08-09,2.899
2017-08-10,2.92
2017-08-11,2.924
2017-08-14,2.927
2017-08-15,2.914
2017-08-16,2.895
2017-08-17,2.903
2017-08-18,2.898
2017-08-21,2.922
2017-08-22,2.92
2017-08-23,2.924
2017-08-24,2.925
2017-08-25,2.907
2017-08-28,2.925
2017-08-29,2.928
2017-08-30,2.892
2017-08-31,2.916
2017-09-01,2.928
2017-09-05,2.907
2017-09-06,2.919
2017-09-07,2.924
2017-09-08,2.907
2017-09-11,2.941
2017-09-12,2.946
2017-09-13,2.957
2017-09-14,2.95
2017-09-15,2.956
2017-09-18,2.974
2017-09-19,2.975
2017-09-20,2.975
2017-09-21,2.931
2017-09-22,2.95
2017-09-25,2.931
2017-09-26,2.932
2017-09-27,2.952
2017-09-28,2.968
2017-09-29,2.958
2017-10-02,2.941
2017-10-03,2.937
2017-10-04,2.967
2017-10-05,2.974
2017-10-06,2.956
2017-10-09,2.959
2017-10-10,2.982
2017-10-11,2.965
2017-10-12,2.988
2017-10-13,3.008
2017-10-16,3.005
2017-10-17,3.011
2017-10-18,2.995
2017-10-19,3.015
2017-10-20,3.023
2017-10-23,3.027
2017-10-24,3.025
2017-10-25,3.009
2017-10-26,2.996
2017-10-27,2.961
2017-10-30,3.02
2017-10-31,2.988
2017-11-01,2.975
2017-11-02,2.99
2017-11-03,3.011
2017-11-06,3.047
2017-11-07,3.055
2017-11-08,3.063
2017-11-09,3.07
2017-11-10,3.073
2017-11-13,3.065
2017-11-14,3.048
2017-11-15,3.042
2017-11-16,3.054
2017-11-17,3.064
2017-11-20,3.056
2017-11-21,3.049
2017-11-22,3.028
2017-11-24,2.953
2017-11-27,2.988
2017-11-28,3.031
2017-11-29,3.176
2017-11-30,3.13
2017-12-01,3.129
2017-12-04,3.09
2017-12-05,3.069
2017-12-06,3.072
2017-12-07,3.009
2017-12-08,3.001
2017-12-11,3.01
2017-12-12,2.917
2017-12-13,2.924
2017-12-14,2.925
2017-12-15,2.877
2017-12-18,2.926
2017-12-19,2.912
2017-12-20,2.858
2017-12-21,2.831
2017-12-22,2.862
2017-12-26,2.877
2017-12-27,2.924
2017-12-28,3.057
2017-12-29,3.081
2018-01-02,3.106
2018-01-03,3.094
2018-01-04,3.043
2018-01-05,3.016
2018-01-08,3.034
2018-01-09,3.072
2018-01-10,3.064
2018-01-11,3.083
2018-01-12,3.099
2018-01-16,3.093
2018-01-17,3.11
2018-01-18,3.115
2018-01-19,3.101
2018-01-22,3.113
2018-01-23,3.146
2018-01-24,3.169
2018-01-25,3.183
2018-01-26,3.197
2018-01-29,3.215
2018-01-30,3.199
2018-01-31,3.148
2018-02-01,3.118
2018-02-02,3.114
2018-02-05,3.069
2018-02-06,3.064
2018-02-07,3.045
2018-02-08,3.043
2018-02-09,2.987
2018-02-12,2.978
2018-02-13,3.005
2018-02-14,2.993
2018-02-15,2.98
2018-02-16,2.975
2018-02-20,3.0
2018-02-21,3.018
2018-02-22,3.019
2018-02-23,3.006
2018-02-26,3.024
2018-02-27,2.942
2018-02-28,2.928
2018-03-01,2.954
2018-03-02,2.948
2018-03-05,2.951
2018-03-06,2.978
2018-03-07,3.0
2018-03-08,2.998
2018-03-09,2.981
2018-03-12,3.004
2018-03-13,3.012
2018-03-14,2.995
2018-03-15,2.967
2018-03-16,2.967
2018-03-19,2.945
2018-03-20,2.962
2018-03-21,2.932
2018-03-22,2.926
2018-03-23,2.903
2018-03-26,2.919
2018-03-27,2.949
2018-03-28,2.661
2018-03-29,2.665
2018-04-02,2.666
2018-04-03,2.681
2018-04-04,2.677
2018-04-05,2.667
2018-04-06,2.666
2018-04-09,2.665
2018-04-10,2.656
2018-04-11,2.666
2018-04-12,2.679
2018-04-13,2.673
2018-04-16,2.682
2018-04-17,2.675
2018-04-18,2.66
2018-04-19,2.585
2018-04-20,2.602
2018-04-23,2.6
2018-04-24,2.616
2018-04-25,2.621
2018-04-26,2.62
2018-04-27,2.554
2018-04-30,2.552
2018-05-01,2.569
2018-05-02,2.564
2018-05-03,2.545
2018-05-04,2.529
2018-05-07,2.529
2018-05-08,2.506
2018-05-09,2.507
2018-05-10,2.536
2018-05-11,2.536
2018-05-14,2.547
2018-05-15,2.544
2018-05-16,2.548
2018-05-17,2.571
2018-05-18,2.579
2018-05-21,2.578
2018-05-22,2.612
2018-05-23,2.621
2018-05-24,2.623
2018-05-25,2.623
2018-05-30,2.619
2018-05-31,2.64
2018-06-01,2.653
2018-06-04,2.638
2018-06-05,2.622
2018-06-06,2.622
2018-06-07,2.638
2018-06-08,2.622
2018-06-11,2.635
2018-06-12,2.64
2018-06-13,2.647
2018-06-14,2.652
2018-06-15,2.672
2018-06-18,2.665
2018-06-19,2.627
2018-06-20,2.665
2018-06-21,2.666
2018-06-22,2.662
2018-06-25,2.659
2018-06-26,2.663
2018-06-27,2.683
2018-06-28,2.7
2018-06-29,2.695
2018-07-02,2.678
2018-07-03,2.693
2018-07-05,2.687
2018-07-06,2.69
2018-07-09,2.68
2018-07-10,2.664
2018-07-11,2.694
2018-07-12,2.668
2018-07-13,2.644
2018-07-16,2.638
2018-07-17,2.628
2018-07-18,2.619
2018-07-19,2.633
2018-07-20,2.62
2018-07-23,2.619
2018-07-24,2.627
2018-07-25,2.644
2018-07-26,2.628
2018-07-27,2.646
2018-07-30,2.677
2018-07-31,2.658
2018-08-01,2.626
2018-08-02,2.648
2018-08-03,2.662
2018-08-06,2.669
2018-08-07,2.687
2018-08-08,2.716
2018-08-09,2.724
2018-08-10,2.717
2018-08-13,2.727
2018-08-14,2.738
2018-08-15,2.732
2018-08-16,2.723
2018-08-17,2.731
2018-08-20,2.727
2018-08-21,2.732
2018-08-22,2.729
2018-08-23,2.738
2018-08-24,2.716
2018-08-27,2.686
2018-08-28,2.668
2018-08-29,2.671
2018-08-30,2.651
2018-08-31,2.672
2018-09-04,2.632
2018-09-05,2.623
2018-09-06,2.604
2018-09-07,2.604
2018-09-10,2.615
2018-09-11,2.624
2018-09-12,2.635
2018-09-13,2.631
2018-09-14,2.607
2018-09-17,2.612
2018-09-18,2.637
2018-09-19,2.623
2018-09-20,2.652
2018-09-21,2.648
2018-09-24,2.652
2018-09-25,2.648
2018-09-26,2.653
2018-09-27,2.671
2018-09-28,2.68
2018-10-01,2.692
2018-10-02,2.718
2018-10-03,2.729
2018-10-04,2.725
2018-10-05,2.735
2018-10-08,2.757
2018-10-09,2.757
2018-10-10,2.753
2018-10-11,2.761
2018-10-12,2.761
2018-10-15,2.77
2018-10-16,2.772
2018-10-17,2.771
2018-10-18,2.753
2018-10-19,2.767
2018-10-22,2.744
2018-10-23,2.761
2018-10-24,2.734
2018-10-25,2.723
2018-10-26,2.715
2018-10-29,2.718
2018-10-30,2.766
2018-10-31,2.787
2018-11-01,2.774
2018-11-02,2.778
2018-11-05,2.796
2018-11-06,2.815
2018-11-07,2.814
2018-11-08,2.822
2018-11-09,2.832
2018-11-12,2.845
2018-11-13,2.811
2018-11-14,2.785
2018-11-15,2.744
2018-11-16,2.755
2018-11-19,2.794
2018-11-20,2.738
2018-11-21,2.728
2018-11-23,2.786
2018-11-26,2.788
2018-11-27,2.819
2018-11-28,2.85
2018-11-29,2.981
2018-11-30,2.999
2018-12-03,3.032
2018-12-04,3.059
2018-12-05,3.066
2018-12-06,3.065
2018-12-07,3.099
2018-12-10,3.087
2018-12-11,3.115
2018-12-12,3.055
2018-12-13,3.034
2018-12-14,3.044
2018-12-17,2.985
2018-12-18,3.026
2018-12-19,3.03
2018-12-20,3.03
2018-12-21,3.09
2018-12-24,3.032
2018-12-26,3.053
2018-12-27,3.074
2018-12-28,3.152
2018-12-31,3.063
2019-01-02,2.993
2019-01-03,2.987
2019-01-04,3.046
2019-01-07,3.068
2019-01-08,3.094
2019-01-09,3.121
2019-01-10,3.124
2019-01-11,3.159
2019-01-14,3.231
2019-01-15,3.164
2019-01-16,3.157
2019-01-17,3.186
2019-01-18,3.224
2019-01-22,3.189
2019-01-23,3.172
2019-01-24,3.214
2019-01-25,3.239
2019-01-28,3.198
2019-01-29,3.225
2019-01-30,3.131
2019-01-31,3.086
2019-02-01,3.035
2019-02-04,3.002
2019-02-05,3.018
2019-02-06,3.025
2019-02-07,2.977
2019-02-08,3.009
2019-02-11,3.035
2019-02-12,3.072
2019-02-13,3.016
2019-02-14,3.003
2019-02-15,3.016
2019-02-19,3.051
2019-02-20,3.018
2019-02-21,3.043
2019-02-22,3.059
2019-02-25,3.092
2019-02-26,3.08
2019-02-27,2.963
2019-02-28,3.0
2019-03-01,3.019
2019-03-04,3.021
2019-03-05,3.025
2019-03-06,2.993
2019-03-07,3.014
2019-03-08,3.013
2019-03-11,2.962
2019-03-12,2.966
2019-03-13,2.978
2019-03-14,2.984
2019-03-15,2.965
2019-03-18,3.003
2019-03-19,3.009
2019-03-20,2.981
2019-03-21,2.991
2019-03-22,2.967
2019-03-25,2.968
2019-03-26,2.955
2019-03-27,2.936
2019-03-28,2.626
2019-03-29,2.62
2019-04-01,2.615
2019-04-02,2.625
2019-04-03,2.633
2019-04-04,2.621
2019-04-05,2.632
2019-04-08,2.652
2019-04-09,2.653
2019-04-10,2.65
2019-04-11,2.643
2019-04-12,2.646
2019-04-15,2.62
2019-04-16,2.613
2019-04-17,2.581
2019-04-18,2.557
2019-04-22,2.548
2019-04-23,2.526
2019-04-24,2.526
2019-04-25,2.548
2019-04-26,2.551
2019-04-29,2.521
2019-04-30,2.533
2019-05-01,2.542
2019-05-02,2.546
2019-05-03,2.53
2019-05-06,2.513
2019-05-07,2.529
2019-05-08,2.553
2019-05-09,2.554
2019-05-10,2.553
2019-05-13,2.558
2019-05-14,2.578
2019-05-15,2.564
2019-05-16,2.585
2019-05-17,2.583
2019-05-20,2.585
2019-05-21,2.566
2019-05-22,2.534
2019-05-23,2.537
2019-05-24,2.535
2019-05-28,2.525
2019-05-29,2.531
2019-05-30,2.548
2019-05-31,2.522
2019-06-03,2.504
2019-06-04,2.517
2019-06-05,2.521
2019-06-06,2.5
2019-06-07,2.509
2019-06-10,2.502
2019-06-11,2.507
2019-06-12,2.51
2019-06-13,2.508
2019-06-14,2.523
2019-06-17,2.514
2019-06-18,2.493
2019-06-19,2.464
2019-06-20,2.395
2019-06-21,2.413
2019-06-24,2.466
2019-06-25,2.452
2019-06-26,2.434
2019-06-27,2.485
2019-06-28,2.471
2019-07-01,2.442
2019-07-02,2.427
2019-07-03,2.436
2019-07-05,2.48
2019-07-08,2.472
2019-07-09,2.515
2019-07-10,2.525
2019-07-11,2.527
2019-07-12,2.528
2019-07-15,2.513
2019-07-16,2.466
2019-07-17,2.467
2019-07-18,2.449
2019-07-19,2.429
2019-07-22,2.451
2019-07-23,2.453
2019-07-24,2.419
2019-07-25,2.44
2019-07-26,2.41
2019-07-29,2.389
2019-07-30,2.414
2019-07-31,2.446
2019-08-01,2.438
2019-08-02,2.388
2019-08-05,2.357
2019-08-06,2.361
2019-08-07,2.35
2019-08-08,2.357
2019-08-09,2.354
2019-08-12,2.321
2019-08-13,2.34
2019-08-14,2.337
2019-08-15,2.352
2019-08-16,2.326
2019-08-19,2.342
2019-08-20,2.343
2019-08-21,2.338
2019-08-22,2.329
2019-08-23,2.327
2019-08-26,2.363
2019-08-27,2.347
2019-08-28,2.368
2019-08-29,2.36
2019-08-30,2.329
2019-09-03,2.36
2019-09-04,2.366
2019-09-05,2.385
2019-09-06,2.405
2019-09-09,2.419
2019-09-10,2.422
2019-09-11,2.431
2019-09-12,2.428
2019-09-13,2.419
2019-09-16,2.445
2019-09-17,2.443
2019-09-18,2.424
2019-09-19,2.396
2019-09-20,2.4
2019-09-23,2.404
2019-09-24,2.401
2019-09-25,2.388
2019-09-26,2.374
2019-09-27,2.388
2019-09-30,2.365
2019-10-01,2.387
2019-10-02,2.38
2019-10-03,2.391
2019-10-04,2.401
2019-10-07,2.399
2019-10-08,2.375
2019-10-09,2.357
2019-10-10,2.347
2019-10-11,2.341
2019-10-14,2.344
2019-10-15,2.365
2019-10-16,2.344
2019-10-17,2.37
2019-10-18,2.372
2019-10-21,2.364
2019-10-22,2.357
2019-10-23,2.343
2019-10-24,2.356
2019-10-25,2.335
2019-10-28,2.368
2019-10-29,2.397
2019-10-30,2.49
2019-10-31,2.491
2019-11-01,2.506
2019-11-04,2.536
2019-11-05,2.537
2019-11-06,2.527
2019-11-07,2.531
2019-11-08,2.554
2019-11-11,2.531
2019-11-12,2.526
2019-11-13,2.517
2019-11-14,2.528
2019-11-15,2.523
2019-11-18,2.498
2019-11-19,2.475
2019-11-20,2.474
2019-11-21,2.467
2019-11-22,2.5
2019-11-25,2.483
2019-11-26,2.48
2019-11-27,2.65
2019-11-29,2.562
2019-12-02,2.564
2019-12-03,2.582
2019-12-04,2.595
2019-12-05,2.605
2019-12-06,2.573
2019-12-09,2.555
2019-12-10,2.564
2019-12-11,2.553
2019-12-12,2.583
2019-12-13,2.554
2019-12-16,2.577
2019-12-17,2.575
2019-12-18,2.558
2019-12-19,2.559
2019-12-20,2.578
2019-12-23,2.55
2019-12-24,2.542
2019-12-26,2.579
2019-12-27,2.583
2019-12-30,2.708
2019-12-31,2.72
2020-01-02,2.702
2020-01-03,2.718
2020-01-06,2.719
2020-01-07,2.718
2020-01-08,2.715
2020-01-09,2.716
2020-01-10,2.715
2020-01-13,2.721
2020-01-14,2.721
2020-01-15,2.698
2020-01-16,2.689
2020-01-17,2.656
2020-01-21,2.619
2020-01-22,2.612
2020-01-23,2.609
2020-01-24,2.571
2020-01-27,2.567
2020-01-28,2.578
2020-01-29,2.563
2020-01-30,2.513
2020-01-31,2.52
2020-02-03,2.501
2020-02-04,2.506
2020-02-05,2.501
2020-02-06,2.519
2020-02-07,2.541
2020-02-10,2.527
2020-02-11,2.545
2020-02-12,2.571
2020-02-13,2.552
2020-02-14,2.541
2020-02-18,2.564
2020-02-19,2.57
2020-02-20,2.541
2020-02-21,2.527
2020-02-24,2.496
2020-02-25,2.517
2020-02-26,2.517
2020-02-27,2.392
2020-02-28,2.338
2020-03-02,2.37
2020-03-03,2.388
2020-03-04,2.404
2020-03-05,2.379
2020-03-06,2.341
2020-03-09,2.44
2020-03-10,2.531
2020-03-11,2.483
2020-03-12,2.48
2020-03-13,2.492
2020-03-16,2.489
2020-03-17,2.516
2020-03-18,2.466
2020-03-19,2.504
2020-03-20,2.501
2020-03-23,2.524
2020-03-24,2.565
2020-03-25,2.572
2020-03-26,2.563
2020-03-27,2.565
2020-03-30,2.357
2020-03-31,2.359
2020-04-01,2.375
2020-04-02,2.386
2020-04-03,2.401
2020-04-06,2.415
2020-04-07,2.428
2020-04-08,2.449
2020-04-09,2.47
2020-04-13,2.502
2020-04-14,2.495
2020-04-15,2.47
2020-04-16,2.479
2020-04-17,2.499
2020-04-20,2.575
2020-04-21,2.596
2020-04-22,2.605
2020-04-23,2.573
2020-04-24,2.562
2020-04-27,2.601
2020-04-28,2.61
2020-04-29,2.566
2020-04-30,2.581
2020-05-01,2.569
2020-05-04,2.59
2020-05-05,2.568
2020-05-06,2.541
2020-05-07,2.526
2020-05-08,2.521
2020-05-11,2.53
2020-05-12,2.503
2020-05-13,2.477
2020-05-14,2.497
2020-05-15,2.492
2020-05-18,2.51
2020-05-19,2.502
2020-05-20,2.485
2020-05-21,2.478
2020-05-22,2.485
2020-05-26,2.496
2020-05-27,2.489
2020-05-28,2.525
2020-05-29,2.526
2020-06-01,2.508
2020-06-02,2.526
2020-06-03,2.521
2020-06-04,2.502
2020-06-05,2.488
2020-06-08,2.492
2020-06-09,2.5
2020-06-10,2.525
2020-06-11,2.546
2020-06-12,2.523
2020-06-15,2.502
2020-06-16,2.5
2020-06-17,2.509
2020-06-18,2.514
2020-06-19,2.517
2020-06-22,2.496
2020-06-23,2.475
2020-06-24,2.465
2020-06-25,2.451
2020-06-26,2.461
2020-06-29,2.524
2020-06-30,2.528
2020-07-01,2.54
2020-07-02,2.54
2020-07-06,2.53
2020-07-07,2.554
2020-07-08,2.559
2020-07-09,2.53
2020-07-10,2.522
2020-07-13,2.51
2020-07-14,2.52
2020-07-15,2.524
2020-07-16,2.535
2020-07-17,2.535
2020-07-20,2.52
2020-07-21,2.519
2020-07-22,2.528
2020-07-23,2.539
2020-07-24,2.557
2020-07-27,2.57
2020-07-28,2.624
2020-07-29,2.662
2020-07-30,2.637
2020-07-31,2.634
2020-08-03,2.675
2020-08-04,2.684
2020-08-05,2.691
2020-08-06,2.697
2020-08-07,2.712
2020-08-10,2.696
2020-08-11,2.716
2020-08-12,2.71
2020-08-13,2.719
2020-08-14,2.752
2020-08-17,2.757
2020-08-18,2.784
2020-08-19,2.799
2020-08-20,2.802
2020-08-21,2.81
2020-08-24,2.803
2020-08-25,2.803
2020-08-26,2.789
2020-08-27,2.819
2020-08-28,2.813
2020-08-31,2.817
2020-09-01,2.826
2020-09-02,2.842
2020-09-03,2.85
2020-09-04,2.855
2020-09-08,2.868
2020-09-09,2.875
2020-09-10,2.862
2020-09-11,2.854
2020-09-14,2.862
2020-09-15,2.87
2020-09-16,2.846
2020-09-17,2.825
2020-09-18,2.833
2020-09-21,2.828
2020-09-22,2.813
2020-09-23,2.844
2020-09-24,2.86
2020-09-25,2.829
2020-09-28,2.854
2020-09-29,2.835
2020-09-30,2.833
2020-10-01,2.809
2020-10-02,2.782
2020-10-05,2.841
2020-10-06,2.817
2020-10-07,2.83
2020-10-08,2.861
2020-10-09,2.893
2020-10-12,2.929
2020-10-13,2.946
2020-10-14,2.951
2020-10-15,2.982
2020-10-16,3.001
2020-10-19,3.015
2020-10-20,3.026
2020-10-21,3.046
2020-10-22,3.019
2020-10-23,3.004
2020-10-26,3.021
2020-10-27,3.032
2020-10-28,3.034
2020-10-29,3.087
2020-10-30,3.138
2020-11-02,3.14
2020-11-03,3.076
2020-11-04,3.068
2020-11-05,3.041
2020-11-06,3.008
2020-11-09,2.991
